Product,Category,Price,Stars,Summary,URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianke 500GB Hard Drive Disk HDD for Xbox 360 Slim Games Console,Storage,S$53.39,4.2,"If you're just looking for an internal drive to play 360 games, then this works fine. But if you are trying to play original titles via backwards compatibility, you'll need to flash",https://www.amazon.sg/Tianke-500GB-Drive-Games-Console/dp/B071ZPDGY6/ref=sr_1_253?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD 1TB Black Performance Internal Hard Drive 7200 RPM SATA III 3.5"" HDD",Storage,S$367.67,3.9,WD Black drive was DOA out of the box. My system would not even recognize this drive. We use only WD hard drives as secondary drives for data.,https://www.amazon.sg/Black-Performance-Internal-Hard-Drive/dp/B071VKGPZ7/ref=sr_1_254?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optiarc Serial-ATA Internal CD DVD Optical Drives Burner AD-5290S (Black) (Bulk),Storage,S$45.00,4.6,This Optiarc drive works much better than the comparably priced Asus drive I tried before it. The Asus had issues ripping audio files to mp3 (glitches in the output).,https://www.amazon.sg/Optiarc-Serial-ATA-Internal-Optical-AD-5290S/dp/B071JQSWTH/ref=sr_1_255?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seagate ST4000DM004 Barracuda Compute Internal Hard Drive, 3.5"", 4TB",Storage,S$266.00,4.5,"HDD's aren't really for gaming now days so wouldn't recommend for that, I personally used it in my NAS and I wouldn't say light use so for a storage solution,",https://www.amazon.sg/Seagate-ST4000DM004-Barracuda-Compute-Internal/dp/B0713R3Y6F/ref=sr_1_256?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Digital(WD) BLUE Deskptop 1TB( 1Terabyte) 3.5""Hard Disk Drive, 5400~7200RPM, SATA3 ( 6.0GB/s), 64MB Cache, IDEAL for PC/Mac/CCTV/NAS/DVR/Raid and SATA Applications, 1YR Warranty (Blue)",Storage,S$62.73,4.5,This is a works or not item. It works. Perfect when you need more ram Old hard drive died and new one replaced with complete restore from backup Good quality unit for the money.,https://www.amazon.sg/Western-Digital-1Terabyte-5400-7200RPM-Applications/dp/B06XR3LT6W/ref=sr_1_258?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fantom Drives PS4-1TB-KIT 1TB 7200RPM Hard Drive Upgrade Kit for Sony PlayStation 4, PS4 Slim, and PS4 Pro",Storage,S$79.76,4.5,"This hard drive is really easy to install! Just follow the directions included, or look up a video on YouTube, and just have some patience and you're good! Very useful for games",https://www.amazon.sg/Fantom-Drives-PS4-1TB-KIT-7200RPM-PlayStation/dp/B01N75V1P9/ref=sr_1_259?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEW Dell 1.2TB 10K 12GB/s SAS 2.5"" Hard Drive Dell R630 R730 R730XD (Dell WXPCX)",Storage,S$355.00,4.8,"The HHD is amazing big enough to back up my data server. Had a great experience with them, the sent a message to us to make sure this is what we wanted due to",https://www.amazon.sg/Dell-1-2TB-Drive-R730XD-WXPCX/dp/B01LXGGRWA/ref=sr_1_262?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate Desktop HDD Hard Drive - Internal (ST1000DM003),Storage,S$49.28,4.4," Installation was quick and easy, and works great! Just as pictured..... I like that it arrived as scheduled. Awesome HDD for its price, it gets formatted to 932GB though so",https://www.amazon.sg/Seagate-Desktop-HDD-Hard-Drive/dp/B01KALOV08/ref=sr_1_265?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate BarraCuda Internal Hard Drive 500GB SATA 6Gb/s 32MB Cache 3.5-Inch (ST500DM009),Storage,S$200.00,4.5,"The drive behaves as it should. Backup drive on a legacy computer. The guarantee offered by Seagate is two years old, guarantee that I have never needed Seagate discs.",https://www.amazon.sg/Seagate-BarraCuda-Internal-3-5-Inch-ST500DM009/dp/B01IEKG3TY/ref=sr_1_266?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate 2TB FireCuda Gaming SSHD (Solid State Hybrid Drive) - 7200 RPM SATA 6Gb/s 64MB Cache 3.5-Inch Hard Drive (ST2000DX002),Storage,S$36.92,4.5,The new Seagate 500gig hard drive runs well on Linux. It's speed is amazing as it's almost a 'Instant ON and Off' with only a slight lag. The,https://www.amazon.sg/Seagate-FireCuda-Gaming-Solid-Hybrid/dp/B01IEKG2HM/ref=sr_1_267?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Replacement CD DVD Burner Writer Player Drive for Dell Optiplex Small Form Factor SFF 390 790 990 3010 3020 7010 7020 9010 Computer and SATA Cable,Storage,S$9.87,4.5,"Arrived quickly, installed quickly, runs quickly. It was a perfect fit and recognized CDs immediately. Replaced opti-drive on refurbished computer.",https://www.amazon.sg/Replacement-Burner-Dell-Optiplex-Computer/dp/B01HYOH8OK/ref=sr_1_269?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fantom Drives 2TB Hard Drive Upgrade Kit for Sony PlayStation 4, PS4 Slim, and PS4 Pro (PS4-2TB-KIT)",Storage,S$185.94,4.7,Fast speeds and all ps5 games work when installed onto this drive. Easy to Install and format.,https://www.amazon.sg/Fantom-Drives-Upgrade-PlayStation-PS4-2TB-KIT/dp/B01H4AA260/ref=sr_1_270?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD 2016 New Blue 1TB 2.5 inches Laptop Notebook Internal SATA 6Gb/s Hard Drive 9.5mm Height 5400RPM Model WD10JPVX,Storage,S$49.28,4.5,"This hard drive is noticeably faster and super quiet. Fast Amazon delivery, & a great price. Good job Amazon! As an aside, I highly recommend using S.M.A.",https://www.amazon.sg/WD-Notebook-Internal-5400RPM-WD10JPVX/dp/B01EMXO3DK/ref=sr_1_273?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD Gold 8TB Datacenter Hard Disk Drive - 7200 RPM Class SATA 6 Gb/s 128MB Cache 3.5 Inch - WD8002FRYZ,Storage,S$252.47,3.4,"Large, fast, cheap (compared to SSD's and for the price Amazon had it for while waiting for stock) and noisy, but brings back memories of old spinning rust drives.",https://www.amazon.sg/Gold-Datacenter-Hard-Disk-Drive/dp/B01E17L38A/ref=sr_1_274?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 1 TB 2.5"" Internal Hard Drive",Storage,S$392.49,4,"Product works as designed. Plugged into system, formatted and was able to install OS with no issues.",https://www.amazon.sg/HP-2-5-Internal-Hard-Drive/dp/B01BON4EL2/ref=sr_1_278?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD Gold 4TB Enterprise Class Hard Disk Drive - 7200 RPM Class SATA 6 Gb/s 128MB Cache 3.5 Inch - WD4002FYYZ,Storage,S$142.36,4.1,"This is a fantastic drive for servers, network storage where durability and longevity are paramount. The price will probably scare off many people by itself. On top of this, this drive is loud",https://www.amazon.sg/Gold-Enterprise-Class-Hard-Drive/dp/B01AV1697A/ref=sr_1_279?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD WD10EZRZ Internal Hard Drive 8.9 cm / 3.5 Inches 5400 RPM 64 MB SATA Bulk,Storage,S$68.74,4.6,The price and tamano of the album is very good. I use it to store backup. Best option to install in video recorder.,https://www.amazon.sg/WD10EZRZ-Internal-Hard-Drive-Inches/dp/B018RW7GS6/ref=sr_1_282?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diagnostik untuk kit Alat USB Pemulihan Data Seagate DfS. Serasi dengan HDD SATA Seagate Pulih sehingga 80% daripada Kes,Storage,S$205.99,3.5,Com port adapter was supplied with crunched female pins inside connector that mates to hard drive. Cable did not work and when I informed the company they said it was built the way I,https://www.amazon.sg/Diagnostik-Pemulihan-Seagate-sehingga-daripada/dp/B016TJUPOG/ref=sr_1_284?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD WD20EZRZ Blue Desktop, 2TB Hard Drive",Storage,S$132.19,4.5,MRP on package was 5800/- but in invoice was 4125/-. GST was 743/-Pros :1) 5400 rpm = slower disk spin = longer time to wear,https://www.amazon.sg/WD-WD20EZRZ-Blue-Desktop-Drive/dp/B013QFRS2S/ref=sr_1_288?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD Blue 1TB Desktop Hard Disk Drive - SATA 6 Gb/s 64MB Cache 3.5 Inch - WD10EZRZ,Storage,S$68.94,4.5,It is big and heavy but it does fit a normal sized SATA disc slot in a PC frame. Bought in 2016 and it just died with bad sectors. Not great to be honest.,https://www.amazon.sg/Blue-Desktop-Hard-Disk-Drive/dp/B013HNYVLA/ref=sr_1_289?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oyen Digital 1TB 7200RPM Hard Drive Upgrade Kit - PlayStation 4,Storage,S$136.80,4.6,The USB thumb drive included was bad. It's file system was corrupt and it wold not install the PS4.PUP file correctly. I kept having installation errors on my PS,https://www.amazon.sg/Oyen-Digital-7200RPM-Drive-Upgrade/dp/B010GFTUUY/ref=sr_1_290?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WL 1TB 64MB Cache 5900RPM SATA III (6.0Gb/s) (Quiet & Heavy Duty) Internal Desktop 3.5"" Hard Drive (PC,CCTV DVR) - w/ 1 Year Warranty",Storage,S$44.59,4.4,"Very easy to set up and so far so good! I am in no way tech savvy, this unit fit right into place, plugged right in and only took about 15 minutes to program",https://www.amazon.sg/Cache-5900RPM-6-0Gb-Internal-Desktop/dp/B00U7ZRWIQ/ref=sr_1_292?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TB SATA Internal Laptop Hard Drive/HDD for HP Pavilion 15 17 DM4 DV2100 DV2500 DV3 DV4 DV4 DV4T DV5 DV6 DV6000 DV6100 DV6500 DV6600 DV6700 DV6800 DV7 DV9000 DV9100 DV9500 DV9700 G4 G6 G7 dv2000,Storage,S$57.58,4.4,"Easy to install. No hiccups on install, working great-transfers,downloads, software, browser, video, and music. Would absolutely purchase again if need be",https://www.amazon.sg/Internal-Laptop-Pavilion-DV2100-DV2500/dp/B00TOMPJ5G/ref=sr_1_296?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS LABS Fw-Fxr Firmware Bug Fix Repair Complete Tool Kit Compatible For Seagate Barracuda & Maxtor Usb,Storage,S$120.99,3.9,A truly incredible fix to a very complicated issue. If you have the corresponding hard drive version and the matching symptoms this is your answer! I could have legitimately spent over $500 taking my,https://www.amazon.sg/CS-LABS-Firmware-Compatible-Barracuda/dp/B00QO6MU4S/ref=sr_1_300?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Digital WD5000LPLX Black Notebook HDD, 500GB Hard Drive",Storage,S$62.73,4.6,SATA-III 7200RPM at 6Gbps definitely make a difference with video and VR editing. The 5 year warranty was definitely one of the major selling points when I bought,https://www.amazon.sg/Western-Digital-WD5000LPLX-Black-Notebook/dp/B00QFXOL5G/ref=sr_1_301?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Digital WD Purple Harddisk 3.5"" 4TB SATA3 6Gb/s IntelliPower 5400RPM 64 MB HDD Surveillance WD40PURX",Storage,S$138.47,4.2,"I suspect this is a reconditioned drive; not new, as listed. Does not appear to be in original packaging. Will amend review if the drive functions as it should.",https://www.amazon.sg/Western-Digital-Harddisk-IntelliPower-Surveillance/dp/B00O4QVQKO/ref=sr_1_306?qid=1695821512&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
