ASIN,Product,Category,Price,Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BD4J137X,"Lenovo IdeaPad 1 15.6"" FHD IPS Touchscreen Laptop, 8 Core AMD Ryzen 7 5700U(up to 4.3 GHz), 12GB RAM, 512GB SSD, Fingerprint Reader, WiFi 6, HDMI, Windows 11 S, Cloud Grey",Laptops,"S$1,048.24",4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BD2WSV9F,"MAINGEAR Vector Pro 2 (2022) 15.6 inch RTX 3080 Ti Gaming Laptop, Intel Core i9-12900H Processor, NVIDIA GeForce RTX 3080 Ti 16GB GPU, 15.6 inch 240Hz QHD Display 64GB DDR5 RAM 2TB NVMe SSD Win 11 Pro",Laptops,"S$2,046.29",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BCW9CJR6,"Acer Aspire 3 15.6"" Laptop Computer, AMD Athlon Silver 3050U Processor, 12GB DDR4 RAM, 1TB HDD, 802.11AC WiFi, Bluetooth, Black, Windows 10 Home",Laptops,S$806.67,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BCMJBY3R,"Acer Predator Triton 500 SE Gaming/Creator Laptop | 12th Gen Intel i7-12700H | GeForce RTX 3060 | 16"" WQXGA 240Hz G-SYNC Display | 16GB DDR5 | 512GB Gen 4x4 SSD | Killer Wi-Fi 6E | PT316-51s-7397",Laptops,"S$1,998.00",3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BCMF8MNM,"Acer Swift 3 SF314-43-R6NE Laptop | 14"" Full HD IPS | AMD Ryzen 7 5700U Octa-Core Processor | AMD Radeon Graphics | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Fingerprint Reader | Backlit KB | Windows 11",Laptops,"S$1,289.40",4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BCJKCCN7,"Windows 11 Laptop, BiTECOOL 14 inches FHD(1920 x 1080) IPS Display, Intel Celeron N5095 Quad Core, 12GB RAM and 256GB NVMe SSD Laptop Computer, 2.4G/5G WiFi, BT4.2 and Camera Cover Slide, Brushed Grey",Laptops,S$360.38,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BCDGKV1J,"ASUS ExpertBook B5 Thin & Light Flip Business Laptop, 14” FHD, Intel Core i7-1260P, 1TB SSD, 16GB DDR5 RAM, All Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 11 Pro, B5402FBA-XVE75T",Laptops,"S$1,609.30",3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BCD2YGM5,"ASUS ExpertBook B9 Intel EVO Thin & Light Laptop, 14” FHD, Intel Core i7-1255U, 2TB SSD, 32GB LPDDR5 RAM, Military Grade Durable, Webcam Privacy Shield, Win 11 Pro, Black, B9450CBA-XVE77",Laptops,"S$2,250.63",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BC4RMRB4,"Latest Lenovo ThinkPad X1 Extreme Gen 5 Laptop, Intel i7-12700H (14-Core), 16.0"" (1920 x 1200) IPS, Anti-Glare, 32GB DDR5 RAM, 2 TB PCIe SSD, NVIDIA RTX 3060, Thunderbolt 4, 1080p Camera, Win 11 Pro",Laptops,"S$3,551.99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BC2P7J6C,"Newest HP 14 Laptop, 14"" FHD IPS Display, 11th Gen Intel Quad-Core i3-1125G4(Up to 3.7GHz, Beat i5-8250U), 20GB RAM, 1TB SSD, USB Type-C, WiFi, Bluetooth, HDMI, Webcam, Long Battery Windows 11S+JVQ MP",Laptops,S$804.97,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BC2KFSQK,"ASUS Zenbook 2-in-1 Laptop, 15.6 inch FHD Touchscreen, AMD Ryzen 7 5700U Processor (Beats i9-10885H), NVIDIA GeForce MX450, Backlit KYB, Harman/Kardon, Wi-Fi Master, Win 11 (8GB RAM | 1TB PCIe SSD)",Laptops,"S$1,789.20",4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BBSXVB8G,"Dell Inspiron Laptop, 15.6"" HD Display, AMD Ryzen 5 3450U Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, SD Card Reader, Wi-Fi, Windows 11 Home, Carbon Black",Laptops,"S$1,345.85",4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BBST5QZL,"Razer Blade 15 Gaming Laptop: NVIDIA GeForce RTX 3070 Ti - 12th Gen Intel 14-Core i9 CPU - 15.6” QHD OLED 240Hz - 16GB DDR5 RAM, 1TB PCIe SSD - Windows 11 - CNC Aluminum - Chroma RGB - Thunderbolt 4",Laptops,S$68.14,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BBR6LNHP,"HP [Windows 11 Pro] 17 17.3"" FHD Business Laptop, 11th Gen Intel Dual Core i3-1115G4 Processor, 12GB RAM, 256GB PCIe SSD, Intel Integrated SoC, Wi-Fi, HDMI, Bluetooth 4.2 Combo, Silver, w/Battery",Laptops,S$980.00,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BBR39P6R,"Lenovo 2022 Newest IdeaPad 3i 15.6"" Touchscreen Laptop, Intel Core i3-1115G4 (Beat i5-10210U), 8GB DDR4 RAM, 256GB PCIe SSD, WiFi 6, Bluetooth, Platinum Grey, Windows 11 S, BROAG 64GB Flash Stylus",Laptops,S$760.99,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BBMNYVVC,"Lenovo IdeaPad Flex 5 5i 15.6"" FHD 2-in-1 Touchscreen (Intel 4-Core i7-1165G7, 16GB RAM, 512GB PCIe SSD, Webcam, Active Stylus), Full HD IPS Convertible Laptop, Fingerprint, Backlit, Windows 11 Home",Laptops,"S$1,138.52",4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BBK4399R,"Dell 2022 Newest Latitude 5530 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Webcam, HDMI, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Silver",Laptops,"S$1,505.97",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BB8ZDHG1,"2022 HP 14"" FHD IPS Display Laptop, AMD Ryzen 3-3250U, 8GB RAM, 128GB PCIe SSD, AMD Radeon Graphics, HP True Vision HD Camera, Wi-Fi 5 and Bluetooth, Windows 11 S, Silver, 32GB Snow Bell USB Card",Laptops,S$526.59,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BB5PZVT8,"2022 Lenovo Flex 3 Touchscreen Chromebook, 2-in-1 11.6"" HD for Business and Student Laptop, MT8183 CPU, 4GB LPDDR3, 64GB eMMC, Webcam, Blue, Chrome OS, 32GB USB Card",Laptops,S$372.72,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0BB22BCQY,"HP OMEN 17.3"" QHD(2560 x 1440) 165Hz Gaming Laptop, 14 cores 12th Gen Intel i7-12700H, GeForce RTX 3070Ti (TGP 150W), RGB Backlit KB, B & O, Wi-Fi 6E, Thunderbolt 4, Win 11 (32GB DDR5 |1TB PCIe SSD)",Laptops,"S$2,046.29",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9Y4L8M6,"Lenovo IdeaPad 3 15.6"" HD Touchscreen (Intel 11th Gen Core i3-1115G4, 12GB RAM, 512GB PCIe SSD, UHD Graphics, Narrow Bezel) Home & Business Laptop, Webcam, IST HDMI Cable, Windows 11 Home",Laptops,S$717.71,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎82R9000KUS,Lenovo IdeaPad Flex 5 16IAU7 82R9000KUS 14 Touchscreen Convertible 2 in 1 Notebook - 2.2K - 2240 x 1400 - AMD Ryzen 7 5700U Octa-core [8 Core] 1.80 GHz - 16 GB Total RAM - 16 GB On-board Memory - 512,Laptops,"S$1,138.52",2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9SL7TPR,"Lenovo 2022 Flex 5 14'' 2-in-1 2K Touchscreen Laptop, 16:10 QHD (2240 x 1400) Display, 8-Core AMD Ryzen 7 5700U(Beat i7-1180G7), Backlit KB, W/Stylus Pen, Win11 H(16GB|1024GB SSD), Graphite Grey",Laptops,"S$1,048.24",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9SKS444,"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 1TB PCIe SSD, Fast Charge, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 Hours Battery Life, w/Battery",Laptops,S$495.98,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9SD5LGB,"2022 Newest HP Envy X360 2-in-1 15.6 inch FHD Touchscreen Laptop, AMD 6-Core Ryzen 5 5625U (Beat i7-7500U), 16GB RAM, 1TB SSD, Backlit Keyboard, HDMI, Windows 11, w/Mouse Pad",Laptops,"S$1,116.02",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9RZHKBR,"ASUS Vivobook S 14 Flip 14” WUXGA 16:10 Touch Display, AMD Ryzen 7 5800H CPU, 8GB RAM, 512GB SSD, NumberPad, FingerPrint Sensor, Windows 11 Home, Quiet Blue, TN3402QA-AS74T",Laptops,S$866.30,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9RZCFSR,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15.6""  300Hz IPS FHD Display, NVIDIA GeForce RTX 3050, AMD Ryzen 7 6800H, 16GB DDR5, 1TB SSD, RGB Keyboard, Windows 11 Home, G513RC-IS74,Gray",Laptops,"S$1,518.00",4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9RXMHZZ,"ASUS S1703QA-AS51 VivoBook 17X Laptop, 17.3"" FHD Display, AMD Ryzen 5 5600H CPU, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, S1703QA-AS51",Laptops,"S$1,287.88",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9RQPCC5,"Lenovo 300e 11.6"" 2-in-1 Touchscreen Winbook (Intel N4120, 4GB RAM, 64GB Storage, Active Stylus Pen, Webcam) Ruggedized, Water Resistant, Education Laptop, Type-C, Wi-Fi, Windows 10 / 11 Pro",Laptops,S$381.45,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9M3Y8F4,"HP 2022 Newest 14'' HD Laptop Computer, AMD Ryzen 3 3250U (Upto 3.5GHz, Beat i5-7200U), 8GB RAM, 128GB SSD, HD Webcam, WiFi, Bluetooth, HDMI, USB-A&C, 10+ Hours Battery, Win 11 S+Marxsolcables",Laptops,S$574.32,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‎B0B9KK5RFC,"2022 LENOVO Yoga 7i 2-in-1 Laptop 14"" 2.2K Touchscreen Intel EVO Platform 12th Core i7-1255U Iris Xe Graphics 16GB RAM 512GB SSD WI-FI 6E Thunderbolt 4 Backlit KB w/FP Windows 11 Pro RATZK 32GB USB",Laptops,"S$1,119.99",4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0B9J8RWZ7,"ASUS Zenbook S 13 Flip OLED 13.3” OLED Touch Display, Intel Evo Platform, Core i7-1260P CPU, Intel Iris Xe Graphics, 16GB RAM, 512GB SSD, Windows 11 Home, Ponder Blue, UP5302ZA-DH74T",Laptops,"S$2,351.98",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
